artistID,objQID,objLabel,objDesc
4159,Q484179,folk metal,fusion genre of heavy metal music and traditional folk music
3412,Q11366,alternative rock,subgenre of rock music
3412,Q325504,electronic rock,music genre
3412,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
6769,Q3071,punk rock,genre of rock music
6769,Q10926,emo,"derivative of post hardcore rock music with emotional, introspective lyrics"
6769,Q11366,alternative rock,subgenre of rock music
6769,Q37073,pop music,genre of popular music
6769,Q487914,pop-punk,rock music fusion genre that combines elements of punk rock with power pop or pop
5950,Q487914,pop-punk,rock music fusion genre that combines elements of punk rock with power pop or pop
5950,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
10983,Q11366,alternative rock,subgenre of rock music
10983,Q484641,pop rock,music genre
4432,Q11366,alternative rock,subgenre of rock music
4432,Q379671,post-grunge,music genre
7756,Q11399,rock music,popular music genre
7756,Q217191,soft rock,music genre derived from popular and rock music
7756,Q753520,Christian rock,rock music with lyrics related to Jesus and Christianity
7756,Q1379958,contemporary Christian music,genre of modern popular music lyrically focused on matters concerned with the Christian faith
3945,Q3071,punk rock,genre of rock music
3945,Q11365,grunge,genre of rock music
3945,Q11366,alternative rock,subgenre of rock music
3945,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
3945,Q189045,Britpop,music genre; 1990s UK pop culture movement
3945,Q379671,post-grunge,music genre
3915,Q11399,rock music,popular music genre
3915,Q484641,pop rock,music genre
8275,Q3071,punk rock,genre of rock music
8275,Q460674,ska punk,fusion music genre
8275,Q7308175,reggae rock,music genre
12063,Q10922,hardcore punk,aggressive and fast subgenre of punk rock
12063,Q11366,alternative rock,subgenre of rock music
12063,Q49451,progressive rock,genre of rock music
12063,Q598929,post-punk,music genre
867,Q11366,alternative rock,subgenre of rock music
867,Q485395,gothic rock,musical subgenre of post-punk and alternative rock
867,Q598929,post-punk,music genre
867,Q1641839,experimental rock,type of music based on rock
1381,Q11366,alternative rock,subgenre of rock music
1381,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
4581,Q484641,pop rock,music genre
4581,Q487914,pop-punk,rock music fusion genre that combines elements of punk rock with power pop or pop
4259,Q3071,punk rock,genre of rock music
4259,Q487914,pop-punk,rock music fusion genre that combines elements of punk rock with power pop or pop
5105,Q188534,grindcore,subgenre of extreme metal
5105,Q241662,groove metal,subgenre of heavy metal
5105,Q483251,death metal,extreme subgenre of heavy metal music
5105,Q483352,thrash metal,subgenre of heavy metal
11977,Q11366,alternative rock,subgenre of rock music
11977,Q49451,progressive rock,genre of rock music
11977,Q236913,space rock,genre of rock music
6888,Q876171,East Coast hip-hop,regional subgenre of hip-hop music that originated in New York City during the 1970s
617,Q8341,jazz,musical style and genre
617,Q11366,alternative rock,subgenre of rock music
617,Q11399,rock music,popular music genre
617,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
617,Q131272,soul,genre of popular music
617,Q141459,conscious hip-hop,hip hop genre
617,Q164444,funk,"music genre that emerged in the 1960s, blending soul, jazz, and R&B, known for its syncopated basslines, groovy rhythms, and danceable energy"
617,Q255406,jazz rap,music genre
617,Q268253,neo soul,"music subgenre of soul music, back to the roots"
617,Q438503,alternative hip-hop,subgenre of hip-hop music that encompasses a wide range of styles that are not typically identified as mainstream
617,Q105334717,progressive soul,music genre
617,Q107572242,progressive rap,subgenre
1809,Q38848,heavy metal,"genre of rock music characterized by slack-tuned instruments, and unconventional changes of tonality (key) and time signature (metre)"
1809,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
1809,Q188539,glam metal,genre of heavy metal music
1809,Q753520,Christian rock,rock music with lyrics related to Jesus and Christianity
1809,Q822914,Christian metal,genre of heavy metal music with Christian themes
1933,Q11365,grunge,genre of rock music
1933,Q11366,alternative rock,subgenre of rock music
1933,Q20378,alternative metal,music subgenre of heavy metal and alternative rock
1933,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
1933,Q1641839,experimental rock,type of music based on rock
1933,Q2281409,dance-rock,post-disco genre
17546,Q6010,rapping,"artistic form of vocal delivery and emotive expression that incorporates ""rhyme, rhythmic speech, and [commonly] street vernacular"""
7627,Q854451,Celtic music,music genre
2314,Q11399,rock music,popular music genre
2314,Q483740,Anatolian rock,genre that emerged through a fusion of Turkish folk music and rock
2314,Q719927,symphonic rock,rock genre incorporates elements resembling symphonic and orchestral music
9427,Q11399,rock music,popular music genre
9427,Q37073,pop music,genre of popular music
9427,Q186472,folk rock,fusion genre of folk and rock music
9427,Q484641,pop rock,music genre
9818,Q11365,grunge,genre of rock music
9818,Q11366,alternative rock,subgenre of rock music
9818,Q38848,heavy metal,"genre of rock music characterized by slack-tuned instruments, and unconventional changes of tonality (key) and time signature (metre)"
9818,Q76092,glam rock,"style of rock music that developed in the United Kingdom in the early 1970s performed by musicians who wore outrageous costumes, makeup, and hairstyles, particularly platform shoes and glitter"
9818,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
13846,Q188534,grindcore,subgenre of extreme metal
13846,Q888612,deathgrind,fusion genre of death metal and grindcore
13846,Q1076092,technical death metal,sub-genre of death metal
14948,Q49451,progressive rock,genre of rock music
989,Q3071,punk rock,genre of rock music
989,Q11366,alternative rock,subgenre of rock music
989,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
989,Q2296495,garage punk,music genre
4962,Q37073,pop music,genre of popular music
967,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
967,Q484641,pop rock,music genre
967,Q5110298,Christian alternative rock,alternative rock music music lyrically grounded in a Christian worldview
16797,Q5366020,science fiction anime and manga,anime and manga genre
16797,Q12767035,horror anime and manga,anime and manga genre
16797,Q15637293,action anime and manga,anime and manga genre
16797,Q101240755,thriller anime and manga,anime and manga genre
11489,Q11366,alternative rock,subgenre of rock music
11489,Q181861,noise rock,experimental rock music mixed with noise
9478,Q235858,traditional folk music,"local or regional traditional music that was originally produced in performance and transmitted in community conditions, as well as music written stylistically and/or ideologically within these traditions"
12548,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
12548,Q186472,folk rock,fusion genre of folk and rock music
12548,Q1640319,experimental music,music genre
12039,Q602561,electro swing,music genre
18661,Q83440,country music,genre of American popular music
18431,Q11366,alternative rock,subgenre of rock music
18431,Q49451,progressive rock,genre of rock music
18431,Q206159,psychedelic rock,genre of rock music
18431,Q703778,neo-psychedelia,music genre
18431,Q1641839,experimental rock,type of music based on rock
309,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
309,Q45981,rhythm and blues,genre of popular music that originated within African-American communities in the 1940s
309,Q211756,dance-pop,dance-oriented pop music
309,Q850412,contemporary R&B,"popular music genre that combines rhythm and blues with elements of pop, soul, funk, hip-hop, and electronic music"
309,Q2529400,urban contemporary,music genre
17725,Q131578,J-pop,Japanese popular music genre
6516,Q9764,flamenco,genre of Spanish music and dance
7325,Q3071,punk rock,genre of rock music
7325,Q11366,alternative rock,subgenre of rock music
7325,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
7325,Q598929,post-punk,music genre
7325,Q1982973,new wave of new wave,Music genre from the UK
14327,Q131578,J-pop,Japanese popular music genre
14664,Q130232,drama film,film genre
14664,Q842256,musical film,film genre
14664,Q20442589,LGBT-related film,"film genre dealing with homosexuality, bisexuality, trans, or related topics"
5919,Q485395,gothic rock,musical subgenre of post-punk and alternative rock
15086,Q20502,house music,"electronic dance music genre, that originated in Chicago in the early 1980s"
15086,Q205560,trip hop,genre of electronic music
15086,Q251192,downtempo,electronic music genre
15086,Q703778,neo-psychedelia,music genre
15086,Q858579,big beat,electronic music genre
15086,Q1207347,Shibuya-kei,musical genre originating from Japan
1905,Q11366,alternative rock,subgenre of rock music
1905,Q20378,alternative metal,music subgenre of heavy metal and alternative rock
1905,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
1905,Q379671,post-grunge,music genre
11819,Q3071,punk rock,genre of rock music
11819,Q11366,alternative rock,subgenre of rock music
11819,Q11399,rock music,popular music genre
11819,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
11819,Q211573,garage rock,subgenre of rock and roll music
11819,Q2545135,noise pop,music genre
6424,Q46046,baroque pop,fusion genre that combines rock music with particular elements of classical music
